Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
int,int_21_trace,91.63193035125732,Pass,259.36316895484924,40000052,45501095,0.8791,9059172,942754,0.1991,0.0207,10.4066%,23.5688,40578353,43.0424,1014.4575,20000052,22405276,0.8926,4504449,482832,0.2010,0.0215,10.7190%,24.1415,19912877,41.2418,995.6413
int,int_20_trace,187.00185585021973,Pass,376.5855178833008,60000051,16756184,3.5808,9561405,141482,0.5706,0.0084,1.4797%,2.3580,4688975,33.1418,78.1495,30000051,6863860,4.3707,4877083,66918,0.7105,0.0097,1.3721%,2.2306,1904901,28.4662,63.4966
int,int_15_trace,98.1560001373291,Pass,523.3219730854034,70000157,18486674,3.7865,9192864,32566,0.4973,0.0018,0.3543%,0.4652,1837007,56.4087,26.2429,35000157,9289368,3.7678,4669511,30818,0.5027,0.0033,0.6600%,0.8805,1461725,47.4309,41.7634
int,int_14_trace,177.29002475738525,Pass,248.49105715751648,39999640,6967456,5.7409,7635435,14769,1.0959,0.0021,0.1934%,0.3692,378956,25.6589,9.4740,20999640,3393111,6.1889,3974167,6541,1.1712,0.0019,0.1646%,0.3115,150692,23.0381,7.1759
int,int_1_trace,92.84952068328857,Pass,179.7685890197754,30000052,18255500,1.6433,5301134,320320,0.2904,0.0175,6.0425%,10.6773,14267588,44.5417,475.5854,15000052,8675239,1.7291,2642836,158053,0.3046,0.0182,5.9804%,10.5368,6713469,42.4761,447.5630
int,int_0_trace,137.11144542694092,Pass,275.1319947242737,40000041,14450192,2.7681,6223265,186154,0.4307,0.0129,2.9913%,4.6538,9728799,52.2621,243.2197,20000041,6398319,3.1258,3076555,90640,0.4808,0.0142,2.9462%,4.5320,4154133,45.8311,207.7062
int,int_36_trace,201.8018684387207,Pass,356.2737617492676,53761949,34488691,1.5588,7755130,160469,0.2249,0.0047,2.0692%,2.9848,8578860,53.4612,159.5712,27761949,14784492,1.8778,4116890,74744,0.2785,0.0051,1.8155%,2.6923,3683956,49.2876,132.6980
media,media_3_trace,113.6968765258789,Pass,134.98506498336792,20000046,3527321,5.6700,1130407,27854,0.3205,0.0079,2.4641%,1.3927,733311,26.3270,36.6655,10000046,1595446,6.2679,568763,12145,0.3565,0.0076,2.1353%,1.2145,332105,27.3450,33.2103
media,media_2_trace,114.14013576507568,Pass,196.63517999649048,20000038,3105325,6.4406,682290,10592,0.2197,0.0034,1.5524%,0.5296,597796,56.4384,29.8897,10000038,1661247,6.0196,342782,7269,0.2063,0.0044,2.1206%,0.7269,390112,53.6679,39.0111
media,media_0_trace,111.51635646820068,Pass,144.87246894836426,20000044,3390919,5.8981,1125035,23616,0.3318,0.0070,2.0991%,1.1808,622889,26.3757,31.1444,10000044,1496101,6.6841,559613,9093,0.3740,0.0061,1.6249%,0.9093,247218,27.1877,24.7217
media,media_1_trace,93.95407485961914,Pass,138.28408217430115,20000048,3581338,5.5845,1052168,23043,0.2938,0.0064,2.1900%,1.1521,619618,26.8896,30.9808,10000048,1555040,6.4307,496668,7110,0.3194,0.0046,1.4315%,0.7110,203521,28.6246,20.3520
